pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
"Kepler-257 d","Kepler-257",2014,"Transit",4.95000000,21.70000000,"M-R relationship",24.66455100000,567.00,15.2000,0.1600000000,5180.00,1.037000,0.916000,0.4000,1.4800,780.25600000
"Kepler-258 b","Kepler-258",2014,"Transit",4.06000000,15.50000000,"M-R relationship",13.19722000000,642.00,27.7910,0.1030000000,4942.00,0.915000,0.820000,0.3031,13.7000,575.98800000
"Kepler-258 c","Kepler-258",2014,"Transit",3.61000000,12.70000000,"M-R relationship",33.65307900000,470.00,7.9850,0.1930000000,4942.00,0.915000,0.820000,0.3031,13.7000,575.98800000
"Kepler-259 b","Kepler-259",2014,"Transit",2.80000000,8.25000000,"M-R relationship",8.11531700000,879.00,113.4510,0.0790000000,5938.00,0.898000,0.867000,-0.0900,0.4000,1002.14000000
"Kepler-259 c","Kepler-259",2014,"Transit",2.70000000,7.75000000,"M-R relationship",36.92493100000,530.00,15.0540,0.2170000000,5938.00,0.898000,0.867000,-0.0900,0.4000,1002.14000000
"Kepler-26 b","Kepler-26",2011,"Transit",2.78000000,5.12000000,"Mass",12.28000000000,431.00,7.6000,0.0855100000,3914.00,0.512000,0.544000,-0.1300,2.9500,335.30700000
"Kepler-26 c","Kepler-26",2011,"Transit",2.72000000,6.20000000,"Mass",17.25590000000,385.00,4.8200,0.1072500000,3914.00,0.512000,0.544000,-0.1300,2.9500,335.30700000
"Kepler-26 d","Kepler-26",2014,"Transit",1.07000000,1.24000000,"M-R relationship",3.54391900000,652.00,31.7900,0.0390000000,4486.00,0.571000,0.593000,-0.2100,2.9500,335.30700000
"Kepler-26 e","Kepler-26",2014,"Transit",2.41000000,6.39000000,"M-R relationship",46.82791500000,276.00,1.7530,0.2200000000,4486.00,0.571000,0.593000,-0.2100,2.9500,335.30700000
"Kepler-260 b","Kepler-260",2014,"Transit",2.01000000,4.70000000,"M-R relationship",8.18739900000,782.00,132.1340,0.0750000000,5250.00,0.862000,1.013000,0.2900,1.1500,627.36500000
"Kepler-260 c","Kepler-260",2014,"Transit",1.74000000,3.68000000,"M-R relationship",76.05017800000,372.00,6.7750,0.3320000000,5250.00,0.862000,1.013000,0.2900,1.1500,627.36500000
"Kepler-261 b","Kepler-261",2014,"Transit",2.18000000,5.39000000,"M-R relationship",10.38122700000,672.00,45.7790,0.0880000000,5098.00,0.794000,0.834000,0.1621,0.8700,317.49900000
"Kepler-261 c","Kepler-261",2014,"Transit",2.00000000,4.66000000,"M-R relationship",24.57085800000,505.00,14.5120,0.1560000000,5098.00,0.794000,0.834000,0.1621,0.8700,317.49900000
"Kepler-262 b","Kepler-262",2014,"Transit",1.36000000,2.42000000,"M-R relationship",13.06085500000,734.00,50.1690,0.1080000000,5841.00,0.881000,0.816000,-0.3382,3.5500,613.12900000
"Kepler-262 c","Kepler-262",2014,"Transit",1.64000000,3.33000000,"M-R relationship",21.85372200000,618.00,25.2600,0.1520000000,5841.00,0.881000,0.816000,-0.3382,3.5500,613.12900000
"Kepler-263 b","Kepler-263",2014,"Transit",2.67000000,7.61000000,"M-R relationship",16.56808700000,548.00,24.3080,0.1200000000,5265.00,0.785000,0.793000,-0.0314,2.2400,754.74700000
"Kepler-263 c","Kepler-263",2014,"Transit",2.47000000,6.66000000,"M-R relationship",47.33277300000,386.00,5.9940,0.2420000000,5265.00,0.785000,0.793000,-0.0314,2.2400,754.74700000
"Kepler-264 b","Kepler-264",2014,"Transit",3.33000000,11.10000000,"M-R relationship",40.80623100000,772.00,79.4780,0.2490000000,6158.00,1.550000,1.426000,0.0469,2.4500,942.17300000
"Kepler-264 c","Kepler-264",2014,"Transit",2.83000000,8.40000000,"M-R relationship",140.10126100000,511.00,15.3470,0.5660000000,6158.00,1.550000,1.426000,0.0469,2.4500,942.17300000
"Kepler-265 b","Kepler-265",2014,"Transit",1.86000000,4.12000000,"M-R relationship",6.84626200000,1022.00,220.3280,0.0690000000,5835.00,1.103000,0.970000,-0.1100,0.2800,1280.25000000
"Kepler-265 c","Kepler-265",2014,"Transit",2.63000000,7.41000000,"M-R relationship",17.02893700000,755.00,65.3590,0.1270000000,5835.00,1.103000,0.970000,-0.1100,0.2800,1280.25000000
"Kepler-265 d","Kepler-265",2014,"Transit",2.49000000,6.76000000,"M-R relationship",43.13061700000,554.00,18.9410,0.2360000000,5835.00,1.103000,0.970000,-0.1100,0.2800,1280.25000000
"Kepler-265 e","Kepler-265",2014,"Transit",2.59000000,7.22000000,"M-R relationship",67.83102400000,476.00,10.3540,0.3190000000,5835.00,1.103000,0.970000,-0.1100,0.2800,1280.25000000
"Kepler-266 b","Kepler-266",2014,"Transit",2.48000000,6.71000000,"M-R relationship",6.61833000000,1066.00,230.4030,0.0710000000,5885.00,1.028000,0.947000,0.1600,4.7900,1370.79000000
"Kepler-266 c","Kepler-266",2014,"Transit",3.89000000,14.40000000,"M-R relationship",107.72360100000,421.00,5.5920,0.4570000000,5885.00,1.028000,0.947000,0.1600,4.7900,1370.79000000
"Kepler-267 b","Kepler-267",2014,"Transit",1.98000000,37.90000000,"Mass",3.35372800000,615.00,45.8430,0.0370000000,4258.00,0.555000,0.541571,-0.1800,3.0600,264.99300000
"Kepler-267 c","Kepler-267",2014,"Transit",2.13000000,5.18000000,"M-R relationship",6.87745000000,484.00,17.5830,0.0600000000,4258.00,0.555000,0.541571,-0.1800,3.0600,264.99300000
"Kepler-267 d","Kepler-267",2014,"Transit",2.27000000,5.77000000,"M-R relationship",28.46451500000,301.00,2.6470,0.1540000000,4258.00,0.555000,0.541571,-0.1800,3.0600,264.99300000
"Kepler-268 b","Kepler-268",2014,"Transit",2.55000000,7.04000000,"M-R relationship",25.93413800000,695.00,64.9330,0.1800000000,6081.00,1.274000,1.109000,0.0009,1.7100,851.87000000
"Kepler-268 c","Kepler-268",2014,"Transit",3.38000000,11.40000000,"M-R relationship",83.44639300000,471.00,13.6620,0.3910000000,6081.00,1.274000,1.109000,0.0009,1.7100,851.87000000
"Kepler-269 b","Kepler-269",2014,"Transit",2.47000000,6.66000000,"M-R relationship",5.32671800000,1007.00,604.9000,0.0610000000,5847.00,0.959000,0.920000,0.4000,6.4600,2257.32000000
"Kepler-269 c","Kepler-269",2014,"Transit",1.69000000,3.50000000,"M-R relationship",8.12789900000,875.00,342.6000,0.0810000000,5847.00,0.959000,0.920000,0.4000,6.4600,2257.32000000
"Kepler-27 b","Kepler-27",2011,"Transit",4.00000000,2895.31000000,"Mass",15.33480000000,610.00,28.6810,0.1180000000,5400.00,0.590000,0.650000,0.4100,1.6200,1044.36000000
"Kepler-27 c","Kepler-27",2011,"Transit",4.90000000,4385.87000000,"Mass",31.33090000000,481.00,11.0670,0.1910000000,5400.00,0.590000,0.650000,0.4100,1.6200,1044.36000000
"Kepler-27 d","Kepler-27",2021,"Transit",2.70619460,7.78000000,"M-R relationship",6.54628992100,810.00,88.2000,0.0657800000,5251.00,0.817000,0.926000,0.2100,1.6200,1044.36000000
"Kepler-270 b","Kepler-270",2014,"Transit",2.01000000,4.70000000,"M-R relationship",11.47609400000,984.00,178.3620,0.1070000000,6067.00,1.461000,1.170000,0.1500,2.7300,948.78100000
"Kepler-270 c","Kepler-270",2014,"Transit",1.77000000,3.78000000,"M-R relationship",25.26288700000,756.00,62.2410,0.1800000000,6067.00,1.461000,1.170000,0.1500,2.7300,948.78100000
"Kepler-271 b","Kepler-271",2014,"Transit",1.23000000,2.04000000,"M-R relationship",10.43547805000,759.00,75.9570,0.0878400000,5555.00,0.870000,0.900000,-0.1300,4.5700,404.54200000
"Kepler-271 c","Kepler-271",2014,"Transit",0.95000000,0.80900000,"M-R relationship",7.41086267000,850.00,119.6310,0.0699300000,5555.00,0.870000,0.900000,-0.1300,4.5700,404.54200000
"Kepler-271 d","Kepler-271",2016,"Transit",0.66000000,0.21900000,"M-R relationship",5.24972541000,954.00,189.3430,0.0555400000,5555.00,0.870000,0.900000,-0.1300,4.5700,404.54200000
"Kepler-272 b","Kepler-272",2014,"Transit",1.43000000,78.00000000,"Mass",2.97135300000,1200.00,801.7410,0.0380000000,5297.00,0.929000,0.910000,0.0400,13.1800,889.60800000
"Kepler-272 c","Kepler-272",2014,"Transit",1.79000000,97.80000000,"Mass",6.05734200000,947.00,310.7600,0.0610000000,5297.00,0.929000,0.910000,0.0400,13.1800,889.60800000
"Kepler-272 d","Kepler-272",2014,"Transit",2.25000000,5.69000000,"M-R relationship",10.93730400000,777.00,141.1350,0.0910000000,5297.00,0.929000,0.910000,0.0400,13.1800,889.60800000
"Kepler-273 b","Kepler-273",2014,"Transit",1.50000000,2.86000000,"M-R relationship",2.93653200000,1209.00,285.6360,0.0370000000,5626.00,0.815000,0.756000,-0.2800,10.4700,713.96400000
"Kepler-273 c","Kepler-273",2014,"Transit",1.98000000,4.58000000,"M-R relationship",8.01492700000,865.00,74.8870,0.0730000000,5626.00,0.815000,0.756000,-0.2800,10.4700,713.96400000
"Kepler-274 b","Kepler-274",2014,"Transit",1.54000000,2.99000000,"M-R relationship",11.63478800000,961.00,147.8120,0.1010000000,6023.00,1.007000,0.883000,-0.2112,12.8800,1333.62000000
"Kepler-274 c","Kepler-274",2014,"Transit",1.84000000,4.04000000,"M-R relationship",33.19786100000,678.00,36.5180,0.2040000000,6023.00,1.007000,0.883000,-0.2112,12.8800,1333.62000000
"Kepler-275 b","Kepler-275",2014,"Transit",2.34000000,6.08000000,"M-R relationship",10.30068200000,1015.00,266.3000,0.0980000000,6165.00,1.383000,1.189000,0.0800,3.3900,2034.25000000
"Kepler-275 c","Kepler-275",2014,"Transit",3.38000000,11.40000000,"M-R relationship",16.08813400000,875.00,146.5000,0.1320000000,6165.00,1.383000,1.189000,0.0800,3.3900,2034.25000000
"Kepler-275 d","Kepler-275",2014,"Transit",3.33000000,11.10000000,"M-R relationship",35.67606200000,671.00,50.7000,0.2240000000,6165.00,1.383000,1.189000,0.0800,3.3900,2034.25000000
"Kepler-276 b","Kepler-276",2014,"Transit",2.87000000,731.20900000,"Mass",14.12841000000,739.00,58.5860,0.1190000000,6105.00,1.046000,0.845000,-0.2900,0.4000,1144.86000000
"Kepler-276 c","Kepler-276",2013,"Transit",2.90000000,16.60000000,"Mass",31.88400000000,563.00,19.7930,0.1861900000,5693.00,1.030000,1.100000,-0.2900,0.4000,1144.86000000
"Kepler-276 d","Kepler-276",2013,"Transit",2.80000000,16.30000000,"Mass",48.64800000000,489.00,11.2740,0.2466600000,5693.00,1.030000,1.100000,-0.2900,0.4000,1144.86000000
"Kepler-277 b","Kepler-277",2013,"Transit",2.92000000,87.30000000,"Mass",17.32400000000,964.00,198.2450,0.1416800000,5946.00,1.690000,1.120000,0.0900,3.8900,976.64300000
"Kepler-277 c","Kepler-277",2013,"Transit",3.36000000,64.20000000,"Mass",33.00600000000,778.00,83.8980,0.2178100000,5946.00,1.690000,1.120000,0.0900,3.8900,976.64300000
"Kepler-278 b","Kepler-278",2014,"Transit",3.95500000,56.00000000,"Mass",30.15560000000,586.00,110.0000,0.2020000000,4965.00,2.861000,1.227000,0.2200,5.7610,443.03000000
"Kepler-278 c","Kepler-278",2014,"Transit",3.26800000,34.90000000,"Mass",51.11100000000,492.00,54.3000,0.2870000000,4965.00,2.861000,1.227000,0.2200,5.7610,443.03000000
"Kepler-279 b","Kepler-279",2014,"Transit",3.62000000,4180.93000000,"Mass",12.30968100000,1104.00,249.0210,0.1120000000,6363.00,1.746000,1.200000,-0.1141,0.2200,1037.40000000
"Kepler-279 c","Kepler-279",2013,"Transit",4.30000000,49.40000000,"Mass",35.73600000000,774.00,60.1570,0.2236000000,6689.45,1.070000,1.100000,-0.1141,0.2200,1037.40000000
"Kepler-279 d","Kepler-279",2013,"Transit",3.10000000,37.50000000,"Mass",54.41400000000,574.00,35.7390,0.2901000000,6689.45,1.070000,1.100000,-0.1141,0.2200,1037.40000000
"Kepler-279 e","Kepler-279",2025,"Transit",4.13000000,56.00000000,"Mass",98.35310000000,552.00,21.9600,0.4390000000,6689.45,1.430000,1.164000,-0.1141,0.2200,1037.40000000
"Kepler-28 b","Kepler-28",2011,"Transit",1.95900000,1.63000000,"Mass",5.91000000000,585.00,62.5770,0.0568700000,4499.30,0.664000,0.684000,0.1451,1.9100,438.35900000
"Kepler-28 c","Kepler-28",2011,"Transit",1.85700000,2.06000000,"Mass",8.99000000000,509.00,35.8980,0.0751900000,4499.30,0.664000,0.684000,0.1451,1.9100,438.35900000
"Kepler-280 b","Kepler-280",2014,"Transit",1.45000000,2.70000000,"M-R relationship",2.13954200000,1425.00,821.8940,0.0320000000,5744.00,0.886000,0.962000,0.1213,5.6200,780.36100000
"Kepler-280 c","Kepler-280",2014,"Transit",2.01000000,4.70000000,"M-R relationship",4.80709100000,1088.00,279.0850,0.0560000000,5744.00,0.886000,0.962000,0.1213,5.6200,780.36100000
"Kepler-281 b","Kepler-281",2014,"Transit",2.82000000,324.00000000,"Mass",14.64600800000,694.00,118.2460,0.1170000000,5723.00,0.899000,0.950000,0.0200,0.6000,1745.45000000
"Kepler-281 c","Kepler-281",2014,"Transit",5.31000000,161.12400000,"Mass",36.33737300000,513.00,35.2030,0.2150000000,5723.00,0.899000,0.950000,0.0200,0.6000,1745.45000000
"Kepler-281 d","Kepler-281",2021,"Transit",5.93747806,654.00000000,"Mass",148.27200320000,321.00,2.5100,0.5456000000,5717.00,0.884000,0.984000,0.0000,0.6000,1745.45000000
"Kepler-282 b","Kepler-282",2014,"Transit",1.01000000,1.01000000,"M-R relationship",9.22052400000,817.00,195.9350,0.0820000000,5602.00,0.904000,0.860000,-0.2000,12.8800,1337.61000000
"Kepler-282 c","Kepler-282",2014,"Transit",1.20000000,1.87000000,"M-R relationship",13.63872300000,717.00,116.1170,0.1060000000,5602.00,0.904000,0.860000,-0.2000,12.8800,1337.61000000
"Kepler-282 d","Kepler-282",2013,"Transit",2.46000000,61.00000000,"Mass",24.80600000000,588.00,52.3480,0.1583700000,5656.00,0.890000,0.970000,-0.2000,12.8800,1337.61000000
"Kepler-282 e","Kepler-282",2013,"Transit",3.10000000,56.20000000,"Mass",44.34700000000,484.00,24.1140,0.2333200000,5656.00,0.890000,0.970000,-0.2000,12.8800,1337.61000000
"Kepler-283 b","Kepler-283",2014,"Transit",2.13000000,5.18000000,"M-R relationship",11.00815100000,488.00,16.2600,0.0820000000,4351.00,0.566000,0.596000,-0.1700,3.0900,468.09400000
"Kepler-283 c","Kepler-283",2014,"Transit",1.82000000,3.97000000,"M-R relationship",92.74371100000,240.00,0.9490,0.3410000000,4351.00,0.566000,0.596000,-0.1700,3.0900,468.09400000
"Kepler-284 b","Kepler-284",2014,"Transit",2.24000000,5.65000000,"M-R relationship",12.69914900000,686.00,38.3660,0.1040000000,5615.00,0.814000,0.766000,-0.2600,0.5000,1031.95000000
"Kepler-284 c","Kepler-284",2014,"Transit",2.61000000,7.32000000,"M-R relationship",37.51445600000,478.00,9.0420,0.2130000000,5615.00,0.814000,0.766000,-0.2600,0.5000,1031.95000000
"Kepler-285 b","Kepler-285",2014,"Transit",1.34000000,2.36000000,"M-R relationship",2.63386700000,1131.00,428.4070,0.0360000000,5411.00,0.808000,0.915000,0.1700,2.8800,824.31000000
"Kepler-285 c","Kepler-285",2014,"Transit",1.12000000,1.46000000,"M-R relationship",6.18667600000,851.00,137.0680,0.0640000000,5411.00,0.808000,0.915000,0.1700,2.8800,824.31000000
"Kepler-286 b","Kepler-286",2014,"Transit",1.24000000,2.07000000,"M-R relationship",1.79630200000,1367.00,850.1000,0.0270000000,5580.00,0.863000,0.830000,-0.2500,2.7500,1226.85000000
"Kepler-286 c","Kepler-286",2014,"Transit",1.37000000,2.45000000,"M-R relationship",3.46809500000,1098.00,353.0000,0.0420000000,5580.00,0.863000,0.830000,-0.2500,2.7500,1226.85000000
"Kepler-286 d","Kepler-286",2014,"Transit",1.33000000,2.33000000,"M-R relationship",5.91432300000,919.00,173.9000,0.0610000000,5580.00,0.863000,0.830000,-0.2500,2.7500,1226.85000000
"Kepler-286 e","Kepler-286",2014,"Transit",1.77000000,3.78000000,"M-R relationship",29.22128900000,539.00,20.6000,0.1760000000,5580.00,0.863000,0.830000,-0.2500,2.7500,1226.85000000
"Kepler-287 b","Kepler-287",2014,"Transit",2.33000000,83.00000000,"Mass",20.34219900000,667.00,35.7500,0.1450000000,5806.00,1.032000,0.963000,0.1170,2.8800,835.86000000
"Kepler-287 c","Kepler-287",2014,"Transit",3.26000000,66.00000000,"Mass",44.85189600000,513.00,12.4570,0.2460000000,5806.00,1.032000,0.963000,0.1170,2.8800,835.86000000
"Kepler-288 b","Kepler-288",2014,"Transit",1.67000000,3.43000000,"M-R relationship",6.09732600000,1197.00,247.3010,0.0650000000,5918.00,1.091000,0.842000,-0.2400,12.3000,1194.15000000
"Kepler-288 c","Kepler-288",2014,"Transit",2.85000000,8.50000000,"M-R relationship",19.30577200000,815.00,53.1480,0.1400000000,5918.00,1.091000,0.842000,-0.2400,12.3000,1194.15000000
"Kepler-288 d","Kepler-288",2014,"Transit",2.67000000,7.61000000,"M-R relationship",56.63374200000,570.00,12.6590,0.2870000000,5918.00,1.091000,0.842000,-0.2400,12.3000,1194.15000000
"Kepler-289 b","Kepler-289",2014,"Transit",2.49000000,3.70000000,"Mass",34.53830000000,607.00,27.3710,0.2118300000,5990.00,1.000000,1.080000,0.0500,0.6500,704.43800000
"Kepler-289 c","Kepler-289",2014,"Transit",11.23000000,157.18000000,"Mass",125.87230000000,394.00,4.8820,0.5015500000,5990.00,1.000000,1.080000,0.0500,0.6500,704.43800000
"Kepler-289 d","Kepler-289",2014,"Transit",3.03000000,5.33000000,"Mass",66.02820000000,502.81,10.5675,0.3300000000,5990.00,1.000000,1.080000,0.0500,0.6500,704.43800000
"Kepler-289 e","Kepler-289",2025,"Transit",2.94000000,17.40000000,"Mass",330.07160000000,286.00,1.5800,0.9342000000,5990.00,0.985000,1.061000,-0.0098,0.6500,704.43800000
"Kepler-29 b","Kepler-29",2011,"Transit",2.55000000,5.00000000,"Mass",10.33974000000,777.00,55.9000,0.0848200000,5378.00,0.732000,0.761000,-0.4400,0.3000,832.53200000
"Kepler-29 c","Kepler-29",2011,"Transit",2.34000000,4.50000000,"Mass",13.28613000000,715.00,34.4000,0.1002700000,5378.00,0.732000,0.761000,-0.4400,0.3000,832.53200000
"Kepler-290 b","Kepler-290",2014,"Transit",2.25000000,5.69000000,"M-R relationship",14.58934700000,594.00,22.6370,0.1100000000,5147.00,0.743000,0.756000,-0.1000,1.1000,694.62700000
"Kepler-290 c","Kepler-290",2014,"Transit",2.70000000,7.75000000,"M-R relationship",36.77031000000,437.00,6.5960,0.2050000000,5147.00,0.743000,0.756000,-0.1000,1.1000,694.62700000
"Kepler-290 d","Kepler-290",2023,"Transit",0.86000000,0.56600000,"M-R relationship",0.76401755300,1589.00,1503.7900,0.0154000000,5142.00,0.755000,0.840000,-0.0600,1.1000,694.62700000
"Kepler-291 b","Kepler-291",2014,"Transit",2.16000000,5.31000000,"M-R relationship",3.54651100000,1212.00,627.3740,0.0470000000,6002.00,1.016000,1.023000,0.2300,7.7600,1786.48000000
"Kepler-291 c","Kepler-291",2014,"Transit",1.88000000,4.19000000,"M-R relationship",5.70078600000,1035.00,332.7370,0.0650000000,6002.00,1.016000,1.023000,0.2300,7.7600,1786.48000000
"Kepler-292 b","Kepler-292",2014,"Transit",1.32000000,2.30000000,"M-R relationship",2.58082700000,1130.00,394.3010,0.0350000000,5299.00,0.826000,0.865000,0.0400,5.1300,1056.48000000
"Kepler-292 c","Kepler-292",2014,"Transit",1.47000000,2.76000000,"M-R relationship",3.71533500000,1001.00,242.4160,0.0450000000,5299.00,0.826000,0.865000,0.0400,5.1300,1056.48000000
"Kepler-292 d","Kepler-292",2014,"Transit",2.23000000,5.60000000,"M-R relationship",7.05567900000,808.00,103.0050,0.0680000000,5299.00,0.826000,0.865000,0.0400,5.1300,1056.48000000
"Kepler-292 e","Kepler-292",2014,"Transit",2.67000000,7.61000000,"M-R relationship",11.97901000000,678.00,50.9240,0.0970000000,5299.00,0.826000,0.865000,0.0400,5.1300,1056.48000000
"Kepler-292 f","Kepler-292",2014,"Transit",2.35000000,6.12000000,"M-R relationship",20.83423700000,563.00,24.3250,0.1410000000,5299.00,0.826000,0.865000,0.0400,5.1300,1056.48000000
"Kepler-293 b","Kepler-293",2014,"Transit",3.07000000,9.64000000,"M-R relationship",19.25419600000,657.00,28.9440,0.1440000000,5804.00,0.957000,0.934000,0.1000,1.3200,974.63300000
"Kepler-293 c","Kepler-293",2014,"Transit",3.83000000,14.00000000,"M-R relationship",54.15574300000,466.00,7.2870,0.2860000000,5804.00,0.957000,0.934000,0.1000,1.3200,974.63300000
"Kepler-294 b","Kepler-294",2014,"Transit",1.77000000,3.78000000,"M-R relationship",3.70121200000,1087.00,329.8010,0.0480000000,5913.00,0.976000,0.947000,0.1100,3.9800,1357.01000000
"Kepler-294 c","Kepler-294",2014,"Transit",2.71000000,7.80000000,"M-R relationship",6.62640000000,895.00,151.4910,0.0710000000,5913.00,0.976000,0.947000,0.1100,3.9800,1357.01000000
"Kepler-295 b","Kepler-295",2014,"Transit",1.22000000,1.98000000,"M-R relationship",12.64516400000,741.00,287.5000,0.0990000000,5603.00,0.898000,0.890000,-0.0300,6.4600,1699.19000000
"Kepler-295 c","Kepler-295",2014,"Transit",1.17000000,1.71000000,"M-R relationship",21.52625800000,621.00,141.4000,0.1420000000,5603.00,0.898000,0.890000,-0.0300,6.4600,1699.19000000
"Kepler-295 d","Kepler-295",2014,"Transit",1.36000000,2.42000000,"M-R relationship",33.88405400000,533.00,104.9620,0.1920000000,5603.00,0.898000,0.890000,-0.0300,6.4600,1699.19000000
"Kepler-296 b","Kepler-296",2014,"Transit",1.61000000,3.22000000,"M-R relationship",10.86438400000,495.00,6.5000,0.0790000000,3740.00,0.480000,0.498000,-0.0800,4.2000,167.00000000
"Kepler-296 c","Kepler-296",2014,"Transit",2.00000000,4.66000000,"M-R relationship",5.84163660000,606.00,14.8000,0.0521000000,3740.00,0.480000,0.498000,-0.0800,4.2000,167.00000000
"Kepler-296 d","Kepler-296",2014,"Transit",2.09000000,5.02000000,"M-R relationship",19.85029100000,403.00,2.9000,0.1180000000,3740.00,0.480000,0.498000,-0.0800,4.2000,167.00000000
"Kepler-296 e","Kepler-296",2014,"Transit",1.53000000,2.96000000,"M-R relationship",34.14211000000,337.00,1.4100,0.1690000000,3740.00,0.480000,0.498000,-0.0800,4.2000,167.00000000
"Kepler-296 f","Kepler-296",2014,"Transit",1.80000000,3.89000000,"M-R relationship",63.33627000000,274.00,0.6200,0.2550000000,3740.00,0.480000,0.498000,-0.0800,4.2000,167.00000000
"Kepler-297 b","Kepler-297",2014,"Transit",2.87000000,48.50000000,"Mass",38.87182600000,509.00,16.4640,0.2170000000,5619.00,0.915000,0.927000,-0.1100,1.9000,692.14000000
"Kepler-297 c","Kepler-297",2014,"Transit",6.54000000,42.10000000,"Mass",74.92013700000,409.00,6.8600,0.3360000000,5619.00,0.915000,0.927000,-0.1100,1.9000,692.14000000
"Kepler-297 d","Kepler-297",2023,"Transit",32.60000000,,"Msini",150.01895110000,325.00,2.6200,0.5230000000,5618.00,0.897000,0.846000,-0.2200,1.9000,692.14000000
"Kepler-298 b","Kepler-298",2014,"Transit",1.96000000,4.50000000,"M-R relationship",10.47546400000,540.00,24.7070,0.0800000000,4465.00,0.582000,0.660000,-0.2100,2.4000,518.20400000
"Kepler-298 c","Kepler-298",2014,"Transit",1.93000000,4.38000000,"M-R relationship",22.92881000000,416.00,8.6960,0.1360000000,4465.00,0.582000,0.660000,-0.2100,2.4000,518.20400000
"Kepler-298 d","Kepler-298",2014,"Transit",2.50000000,6.80000000,"M-R relationship",77.47363300000,277.00,1.7150,0.3050000000,4465.00,0.582000,0.660000,-0.2100,2.4000,518.20400000
"Kepler-299 b","Kepler-299",2014,"Transit",1.32000000,2.30000000,"M-R relationship",2.92712800000,1258.00,622.0670,0.0400000000,5617.00,1.032000,1.004000,0.1200,3.2400,1052.24000000
"Kepler-299 c","Kepler-299",2014,"Transit",2.65000000,7.51000000,"M-R relationship",6.88587500000,946.00,198.5540,0.0700000000,5617.00,1.032000,1.004000,0.1200,3.2400,1052.24000000
"Kepler-299 d","Kepler-299",2014,"Transit",1.86000000,4.12000000,"M-R relationship",15.05478600000,729.00,69.9600,0.1180000000,5617.00,1.032000,1.004000,0.1200,3.2400,1052.24000000
"Kepler-299 e","Kepler-299",2014,"Transit",1.87000000,4.16000000,"M-R relationship",38.28548900000,534.00,20.1740,0.2200000000,5617.00,1.032000,1.004000,0.1200,3.2400,1052.24000000
"Kepler-30 b","Kepler-30",2012,"Transit",3.90000000,11.30000000,"Mass",29.33434000000,524.00,16.3790,0.1800000000,5498.00,0.950000,0.990000,0.1800,2.0000,914.22100000
"Kepler-30 c","Kepler-30",2012,"Transit",12.30000000,640.00000000,"Mass",60.32310500000,411.00,6.2170,0.3000000000,5498.00,0.950000,0.990000,0.1800,2.0000,914.22100000
"Kepler-30 d","Kepler-30",2012,"Transit",8.80000000,23.10000000,"Mass",143.34394000000,308.00,1.9620,0.5000000000,5498.00,0.950000,0.990000,0.1800,2.0000,914.22100000
"Kepler-300 b","Kepler-300",2014,"Transit",1.67000000,3.43000000,"M-R relationship",10.44634700000,812.00,265.1860,0.0940000000,5986.00,0.900000,1.070000,0.0400,3.6300,1098.45000000
"Kepler-300 c","Kepler-300",2014,"Transit",2.25000000,5.69000000,"M-R relationship",40.71495500000,516.00,43.2480,0.2320000000,5986.00,0.900000,1.070000,0.0400,3.6300,1098.45000000
"Kepler-301 b","Kepler-301",2014,"Transit",1.35000000,2.39000000,"M-R relationship",2.50855300000,1278.00,665.4370,0.0360000000,5815.00,0.900000,1.022000,0.1870,1.4500,719.16600000
"Kepler-301 c","Kepler-301",2014,"Transit",1.35000000,2.39000000,"M-R relationship",5.41902600000,989.00,238.4810,0.0600000000,5815.00,0.900000,1.022000,0.1870,1.4500,719.16600000
"Kepler-301 d","Kepler-301",2014,"Transit",1.75000000,3.71000000,"M-R relationship",13.75124300000,725.00,68.9310,0.1120000000,5815.00,0.900000,1.022000,0.1870,1.4500,719.16600000
"Kepler-302 b","Kepler-302",2014,"Transit",4.06000000,15.50000000,"M-R relationship",30.18410400000,634.00,31.2470,0.1930000000,5740.00,1.220000,1.021000,0.1600,4.4700,1402.58000000
"Kepler-302 c","Kepler-302",2014,"Transit",12.45000000,,"Msini",127.28218400000,392.00,4.5850,0.5030000000,5740.00,1.220000,1.021000,0.1600,4.4700,1402.58000000
"Kepler-303 b","Kepler-303",2014,"Transit",0.89000000,0.64000000,"M-R relationship",1.93705500000,802.00,145.4360,0.0240000000,3944.00,0.485000,0.575000,-0.4136,7.7100,209.73800000
"Kepler-303 c","Kepler-303",2014,"Transit",1.14000000,1.55000000,"M-R relationship",7.06114900000,521.00,25.8510,0.0570000000,3944.00,0.485000,0.575000,-0.4136,7.7100,209.73800000
"Kepler-304 b","Kepler-304",2014,"Transit",2.86000000,8.55000000,"M-R relationship",3.29570900000,875.00,139.1460,0.0390000000,4731.00,0.687000,0.737000,0.0300,2.0900,434.68400000
"Kepler-304 c","Kepler-304",2014,"Transit",2.17000000,5.35000000,"M-R relationship",5.31594600000,746.00,73.5980,0.0540000000,4731.00,0.687000,0.737000,0.0300,2.0900,434.68400000
"Kepler-304 d","Kepler-304",2014,"Transit",2.75000000,8.00000000,"M-R relationship",9.65347100000,611.00,33.1600,0.0800000000,4731.00,0.687000,0.737000,0.0300,2.0900,434.68400000
